岗位名称,公司名称,薪资范围,工作城市,经验要求,学历要求,公司性质,公司规模,公司行业,公司标签,职位描述
AI应用开发工程师（组长）,成都水月雨科技有限公司,1.8-2.8万,成都·温江·柳城,3-5年,硕士,民营,100-299人,半导体/芯片,,职位描述 一、核心职责 1. AI应用全栈开发与工程落地 1.1 负责AI算法模型及前沿技术（如大语言模型、Agent、RAG等）的工程化落地，构建高性能、高并发、高可用的AI服务系统和API。 1.2 主导AI应用前端架构的设计与开发，利用 React 或 Vue 构建响应式、直观的AI交互界面（如智能对话框、提示词编辑器、Agent执行链路可视化等）。 1.3 深入参与后端核心业务逻辑的开发，负责将AI能力与现有业务系统打通并进行深度集成。 1.4 负责AI服务API的设计与开发，承担线上系统的日常监控、性能调优和复杂技术问题排查。 2. 算法调研与模型微调 2.1 参与AI应用底层模型的调研、实验、微调（Fine-tuning）与效果评估，涉及自然语言处理、计算机视觉等方向。 2.2 负责相关业务数据集的构建、数据清洗与治理，保障模型训练与评估的数据质量。 2.3 持续跟进AI/LLM领域的最新技术动态，并将其转化为实际的前后端工程应用方案。 3. 技术引领与团队协作 3.1 作为技术骨干带领AI开发小组，主导核心技术选型与架构设计评审，确保技术方案的先进性与可扩展性。 3.2 制定前后端代码规范、组件化开发标准，封装高复用性的AI业务组件库（如流式文本解析组件、Markdown渲染组件等）。 3.3 协助技术主管拆解项目任务，指导初中级开发工程师，进行严格的代码审查（Code Review），把控代码质量与项目进度。 3.4 深入理解业务需求与用户痛点，配合产品团队，从技术维度评估方案可行性并推动高质量交付。 二、任职要求 1. 学历与经验： 1.1 计算机科学、人工智能、软件工程等相关专业硕士及以上学历。 1.2 具备 3 年以上AI应用或全栈开发经验，拥有 1 年以上带领技术小组或作为核心骨干进行技术攻坚的经验优先。 2. 技术能力： 2.1 精通 React 或 Vue（3.0+）及其生态系统；具备处理长文本流式传输（Streaming）的实战经验；熟练掌握现代CSS技术（如Tailwind CSS），并具备 ECharts/D3.js 等复杂数据可视化能力。 2.2 精通至少一种主流后端开发语言及框架（如Python/FastAPI、Java/Spring Boot或Go等），具备复杂的分布式系统设计能力。 2.3精通Python，熟练掌握PyTorch或TensorFlow等主流深度学习框架；对机器学习和深度学习有扎实的理论基础。 2.4 熟悉Git、CI/CD流水线、Docker/Kubernetes容器化部署，以及RESTful API设计等现代软件开发规范。 3. 优先考虑： 3.1 拥有成功的AI应用（尤其是LLM相关应用）从0到1的工程化落地经验。 3.2 拥有大语言模型（LLM）应用、Agent开发、RAG（检索增强生成）系统等前沿领域的成熟实战经验。 3.2 拥有 Vercel AI SDK、LangChain.js 等AI前端生态框架使用经验，或有低代码平台、拖拽式流程画布（如 React Flow）开发经验。 3.3 有知名开源AI项目贡献经验，或在相关技术社区有一定影响力。 三、我们能为您提供 充满技术挑战与成长空间的岗位，让您在AI前沿应用的全栈开发领域深耕。 带领精干的技术小组，亲手编写核心代码并落地具有行业影响力的AI应用。 充分接轨技术前沿，接触、研究并应用最新的AI技术栈和开发理念。 扁平化、纯粹的技术氛围，以及开放协作、以结果为导向的企业文化。
AI智能体专家型开发/搭建人员,四川川升科技有限公司,8000-12000元,成都·成华·龙潭,3-5年,本科,民营,20-99人,计算机硬件,,职位描述 双休双休双休；实操大于理论，不接受实习生【硬性要求】1. 学历/经验： - 本科及以上毕业生，计算机、软件工程、人工智能相关专业； - 或有3年以内AI项目经验的自学者（GitHub有作品即可）。能够独立完成企业知识库智能搭建；有落地搭建过企业工作流agent优先录取2. 技术栈（至少掌握以下3项）： - 熟悉 Python（必须） - 用过 LangChain / Dify / FastGPT / Coze 等任一智能体平台 - 能调用 OpenAI / Claude / 国内大模型 API（如千问、DeepSeek） - 了解 RAG 基本流程（会用向量数据库如 Chroma / FAISS） - 会写简单前端（HTML + JS / Streamlit / Gradio）或后端接口（Flask / FastAPI）3. 工具能力： - 能独立部署一个 Demo（Docker / Vercel / 阿里云函数计算等） - 会用 Git 管理代码，能配合外包交接4、岗位职责【1】负责企业微信机器人、自建应用、知识库问答系统搭建【2】负责接入公司内部表格、接口、流程、提醒、审批【3】负责用【Codex（编码智能体）/ChatGPT（模型）】提升开发效率【4】负责系统日志、异常排查、权限控制、备份与回滚【5】负责后续AI助手、自动化流程、知识库系统持续优化任职要求【1】熟悉【Python（编程）】【2】熟悉【API（接口）】、【Webhook（回调）】、【JSON（数据格式）】【3】熟悉【企业微信】开发优先【4】熟悉【Linux（服务器系统）】、【Docker（容器）】、【Git（版本管理）】【5】有自动化、机器人、工作流、知识库项目经验优先【6】能看懂业务流程，愿意深入显示器、电商、工厂场景【7】做事严谨，有文档意识，有问题能快速排查闭环5、熟悉国内外不同的大模型，且对于未来的趋势能有自己的见解【加分项（非必需，但有则优先）】- 有 Prompt Engineering 经验（比如优化过客服问答效果） - 玩过 AutoGen / CrewAI 等多 Agent 框架 - 会一点微调（比如用 Llama.cpp 或 Ollama 本地跑小模型） - 有自动化脚本、爬虫、数据清洗经验（方便喂知识库）我们正在搭建面向[具体场景，如采购/财务/客服/文档生成/内部助手]的AI智能体，寻找一位动手能力强、熟悉主流LLM和Agent工具链的伙伴。不需要你是AI专家，但希望你能快速上手LangChain/Dify等平台，把想法变成可运行的Demo，并独立负责能够交付。我们不是单纯只做开发验收的短期项目，而且长期部门，拥抱AI时代发展
AI应用工程师,成都鸿坤医疗器械有限公司,1.4-2万,成都·武侯·玉林,1-3年,本科,民营,20-99人,医疗设备/器械/耗材,,职位描述 一、岗位职责1、深入理解企业业务场景，将业务需求转化为 AI 应用解决方案，负责大模型智能体（Agent）、RAG 等 AI 应用的设计与落地。2、基于 LangChain/LangGraph/Dify 等框架，进行 AI 应用的开发与迭代，包括模型选型、Prompt 调优、功能模块开发。3、负责 AI 模型的轻量化部署与集成，使用 ****** 封装应用，对接企业微信、CRM 等现有业务系统，提供稳定的 API 服务。4、监控 AI 应用的运行状态与效果，通过模型微调、量化剪枝等手段优化推理性能，解决线上故障与性能瓶颈。5、编写技术文档与操作手册，协同产品、测试团队完成需求评审与功能验收，推动 AI 应用的规模化落地。二、任职要求1、本科及以上学历，计算机、软件工程、人工智能等相关专业优先。核心技术能力2、精通 Python 编程语言，熟悉 FastAPI/Flask 接口开发，具备扎实的代码编写与调试能力。3、掌握 LangChain/LangGraph/Dify 至少一种框架，有大模型应用或智能体开发经验者优先。4、熟练使用 ******/****** Compose 进行环境管理与部署，熟悉 Git 版本控制工具。5、了解主流大语言模型（如 LLaMA、Qwen）的原理与应用场景，具备 Prompt 工程、模型微调（如 LoRA）经验者优先。项目经验6、有 1-3 年 AI 应用落地经验，主导或参与过至少 1 个完整的 AI 项目（从方案设计到部署上线）。7、具备数据处理能力，能使用 Pandas/NumPy 完成数据清洗、特征工程，熟悉 Label Studio 等标注工具者优先。五险一金，食堂，节假日福利，日常福利，季度福利。
APP投顾,四川大决策证券投资顾问有限公司,8000-13000元,成都·金牛·抚琴,3-5年,本科,民营,300-499人,证券/期货,,职位描述 岗位职责：1、研究国家政策、分析市场走势，能撰写股评、研究类文章；2、研究行业板块、分析个股走势，能提供专业的投资建议；3、可进行直播（文字或视频）专业讲课、实时解盘、技术指导线上粉丝互动等。 任职要求： 1、本科及以上学历，具有证券投顾资质或者满足证券投顾资质备案条件（从业备案满2年）； 2、熟悉证券行业，从事过股票相关工作，擅长通过线上方式与股民沟通及技术分析者优先考虑； 3、擅长创作股评类文章（大盘、板块、个股均可）、有独立的研究分析能力者优先考虑，有原创文章、操盘记录等相关作品者优先考虑； 4、熟悉互联网运营，有互联网短视频及证券领域直播行业经验、培训讲师经验者优先考虑； 5、过往有在APP平台或同花顺平台展业者优先考虑。
AI应用开发工程师,成都图巧科技有限公司,2.5-4万·13薪,成都·武侯·桂溪,5-10年,本科,民营,500-999人,产业互联网平台,B轮,"职位描述 岗位职责 1. 智能招聘助理（Agent）开发与迭代： - 基于大语言模型（LLM）能力，设计、实现并持续优化服务于企业的招聘对话式智能体（Agent）。 - 构建智能体（Agent）的工作流，包括多轮对话引导、意图识别与挖掘、信息结构化抽取（如从对话中提取职位要求、薪资范围等），并完成与后端招聘系统的无缝对接。 - 实现简历与职位的智能匹配与推荐功能，探索结合语义搜索、向量数据库等技术，提升推荐的准确性与相关性。 2. 系统集成与工程化： - 负责智能体（Agent）与现有招聘平台系统、企业微信接口等的深度集成。 - 构建稳定、可扩展的Agent服务后端，确保高可用性与低延迟响应。 - 设计和实现Agent的工具调用（Function Calling） 能力，使其能执行查询、创建、通知等具体操作。 3. 效果优化与数据分析： - 建立关键指标监控体系，如任务完成率、用户满意度、匹配准确率等，并基于数据驱动进行模型提示（Prompt）优化与系统迭代。 - 持续跟踪AI技术发展，探索并应用合适的Agent框架、RAG、微调等技术，以提升智能体的专业性与智能化水平。 收起 任职要求 1. 必备技能： - 至少开发过1个服务类型的AI智能体应用，要求有完整的Agent训练、部署及模型微调案例 - 计算机相关专业本科及以上学历，5年以上后端或全栈开发经验。 - 熟练掌握Python/Go/Java等至少一门主流后端语言，具备扎实的算法和数据结构基础。 - 具备大语言模型（LLM）应用开发经验，熟悉至少一种主流Agent开发框架（如LangChain、Semantic Kernel、Dify、阿里的ModelScope-Agent等）。 - 熟练的prompts提示词工程能力 - 有良好的系统设计能力 2. 优先考虑： - 有企业微信/微信生态开发经验，熟悉相关接口和规范。 - 有智能对话系统、问答系统、推荐系统或RAG相关项目经验。 - 熟悉向量数据库（如Milvus, Pinecone, Weaviate等）的应用。 - 对招聘/HR领域业务有了解，或有SaaS产品开发经验。 - 强烈的产品意识和用户体验思维，能从用户（HR）角度思考并解决问题。 - 优秀的沟通协作能力和主动推进项目的意愿。 收起 岗位亮点 1. 核心业务，定义下一代招聘体验：您不是在开发一个边缘功能，而是在打造招聘平台未来最核心的AI产品。在这里，您是创新者，而非执行者。 2. 技术前沿，从0.5到1的AI Agent实践：您将获得在最前沿的AI Agent赛道进行深度工程实践的机会。从架构设计、提示工程、工具调用到与大模型协同，您将完整经历一个复杂智能体（Agent）从零到一的构建、迭代和上线全流程。这里没有“黑盒”，您将与团队一起探索RAG、微调、多智能体协作等技术的落地边界。 3. 业务自由度高，主导产品发展：我们倡导“工程师驱动业务”。您不仅是代码的编写者，更是体系的共同设计者。在明确的目标下，您将拥有充分的技术选型自主权和解决方案设计空间，可以直接与产品、业务团队对话，基于您的技术洞察提出并推动功能演进，真正让技术引领业务创新。 4. 涨薪空间广阔，回报与贡献强相关 5. 透明、快速的专业晋升通道"
高级AI工程师（医疗大语言模型方向）,全景恒升(北京)科学技术有限公司,3-4万·13薪,成都·武侯·桂溪,1-3年,硕士,民营,300-499人,医疗设备/器械/耗材,,职位描述 职位概述：我们正在寻找一位在人工智能领域具有深厚技术背景、专长于大语言模型（LLM）全栈开发的高级工程师，专注于医疗健康领域的应用开发。作为团队的核心成员，您将负责设计、开发和优化基于大语言模型的医疗解决方案，包括但不限于智能诊断、智能决策等。您将与跨学科团队（包括AI、计算机、医学专家、数据科学家和产品经理）紧密合作，推动技术创新，提升医疗服务的智能化水平。关键技能与技术要求：教育背景：硕士或以上学历，计算机科学、人工智能、生物医学工程、电子工程或相关领域。在顶级AI期刊或会议（NeurIPS、ICML、AAAI、CVPR/ICCV/ECCV、PAMI、TMI等）以第一作者发表过论文者优先。工作经验：至少2年以上人工智能或机器学习相关工作经验，有医疗健康领域项目经验者优先。有医疗AI大模型产品（如智能诊断、决策、多模态数据分析）上线经验者优先。LLM全栈开发能力1.熟练掌握Transformer架构及衍生模型（GPT-4、Qwen、Llama3、Med-PaLM等），精通LLM以及AI底层算法原理和方法2.具备LLM预训练→训练→微调→部署全流程经验3.熟悉LLM和AI领域最新技术，能够快速查阅文献并实现相关方法落地。技术能力：编程语言：精通Python，PyTorch，熟悉C++。熟悉LLM架构（如Transformer、注意力机制），具备模型预训练、微调（如LoRA、QLora）和量化（如GGUF、AWQ）经验。掌握大模型推理优化技术（如vLLM、TGI、FastChat），熟悉分布式训练（如DDP、FSDP）和推理框架（如Ray Serve）。精通RAG（检索增强生成）技术，能结合医疗专业知识库构建高效推理和问答系统。具备TensorRT LLM或SGLang或vLLM完成LLM部署落地经验。具备多模态如临床文本+生理数据+影像信息等处理经验。具备医学知识图谱构建和使用经验。熟练使用SQL、NoSQL数据库，熟悉DICOM。了解医学术语，能结合医疗场景设计模型功能；具备心血管领域相关知识者优先。软技能：具备优秀的沟通能力，能与医学专家、产品团队高效协作。对医疗AI有浓厚兴趣，关注行业动态（如AI辅助诊断、创新器械研发）。具有强烈的自驱动力，能够主动、独立查阅文献、构建创新想法、独立或带领小团队完成开发以及相关技术落地。我们提供：参与前沿医疗创新器械和AI项目的机会，影响中国和全球的心血管疾病诊断、冠心病手术以及医疗服务。与顶尖团队合作的工作环境。灵活的工作安排与持续学习支持。员工福利：1.员工假期：有薪假期（国家法定节假日，年休假，婚假，生育假等有薪假期）。2.薪酬体系：行业领先的薪酬待遇以及期权奖励。3.人性化管理，朝九晚六，周末双休，不打卡，不加班，领导nice，同事们好相处。4.五险一金：公司为员工缴纳养老保险，医疗保险，工伤保险，失业保险，生育保险，住房公积金。5.员工活动：不定期组织员工活动聚餐及旅游。6.伙食补贴：为员工提供午餐补助。7.职工体检：为所有员工提供年度职工体检。
AI Analytical Automation Engineer,MPS(成都芯源系统有限公司),1.2-2万,成都·郫都·红光,3-5年,本科,外商独资,1000-9999人,半导体/芯片,已上市,"职位描述 Summary:Implement, manage and support/maintain the AI large language models in MPS.RESPONSIBILITIES:• Responsible for the end-to-end technical implementation of enterprise-level large language model projects, including solution design, implementation, deployment, and optimization.• Enhance model training and inference efficiency through Prompt engineering, model fine-tuning (e.g., LoRA, QLoRA), and performance evaluation.• Utilize technologies like LangChain, RAG, and Agent to build AI systems, and perform model performance optimization (e.g., quantization, distillation).• Track and research latest technological advancements in the industry to maintain technical leadership.• Other assignments from Supervisor.REQUIREMENTS:• Technical Foundation: Solid foundation in machine learning/deep learning; proficient in Python and PyTorch; familiar with Transformer architecture and NLP tasks.• Core Skills: Proficient in Prompt Engineering and LLM fine-tuning techniques; experience building complex AI applications using frameworks like RAG and Agent.• Engineering Capability: Familiar with model optimization techniques (e.g., quantization, pruning); proficient in development and deployment tools like Git and Docker; possesses cloud platform deployment experience.• Comprehensive Skills: Experience with end-to-end project implementation; strong business acumen and cross-department communication skills.• Good people and communication skills (English, Chinese)."
大模型算法工程师,成都天藤科技有限公司,2-3万,成都·金牛·金泉,3-5年,硕士,民营,20-99人,软件/IT服务,天使轮,职位描述 你要解决的问题 基于现有大模型（GPT / Claude / Qwen / LLaMA 等）构建业务能力 设计和优化 RAG / Agent 提升模型在真实业务中的效果与稳定性你 3 个月内要做到 搭建并优化一套 RAG 架构（召回 + 重排） 针对业务场景完成模型评测与优化 能独立完成 LoRA 微调或 Prompt / Agent 优化我们在意 是否真的把 LLM 用到过真实业务 是否能快速试错、验证效果加分项 有落地项目或 Demo（GitHub / Blog / Notion 均可）
Ai大模型/SaaS/TOB/,成都维音信息技术有限公司,1-1.5万,成都·武侯·石羊,经验不限,大专,外商独资,1000-9999人,产业互联网平台,优选雇主,职位描述 岗位职责：1. 负责云计算、云有云等SaaS软件销售，确保系统稳定运行；2. 与团队合作，完成项目任务，保证工作质量；3. 持续优化工作流程，提升工作效率。任职要求：1. 有销售经验。薪资福利：无责底薪4500（后期无责底薪6500）加提成，均薪8000以上；入职五险一金，节假日正常放假，周末双休；12号发工资，春节正常放假；员工福利包含大牛带队、补充医疗保险、定期体检。
数据标注-大模型-互联网大厂-成都-包三餐,外企德科数字技术有限公司,8000-16000元,成都·武侯·桂溪,经验不限,本科,合资,10000人以上,软件/IT服务,,"职位描述 数据标注专员-- 大模型数据运营-视觉理解SFT 成都 岗位描述： 1. 负责多模态音视频方向Al语料及训练数据的撰写工作,保障高效高质量数据产出 2. 数据质量把控,梳理并分析数据质量的问题,优化质控方案,能够反哺和迭代标注标准,提升标注质量 3. 良好的数据分析能力，能运用数据分析方法和工具，从数据集中洞察并提取有价值的业务信息，并提出优化方式； 4. 有成熟的项目管理经验和方法，从立项到协同各方对齐目标、统一标准、建立沟通机制等，有能力带领团队完成目标。 岗位要求： 一本及以上学历,计算机科学、人工智能、数据科学、视觉设计或相关专业的学历背景，熟悉VLM基础原理、接口和提示工程技术，有构建过LLM、VLM标注方案经验优先； 2. 有较强的分析和沟通能力，逻辑清晰，擅长从数据、评估中发现有价值的产品改善建议，并能推动落地； 3. 学习能力强,知识面广,能适应高标准、高强度的工作要求 4. 有大模型数据标注或管理经验、熟悉多模态数据处理和标注方法优先 5. 对AI技术感兴趣,了解AI音视频理解技术和应用场景，擅长PE、agent搭建优先 ；"
AI算法工程师（成都MG）,新讯数字科技(杭州)有限公司北京分公司,1-2万,成都·双流·中和,3-5年,,民营,1000-9999人,通信运营商/电信增值服务,,职位描述 该岗位为外包岗位岗位职责：1、负责音乐生成大模型和角色对话大模型的研发与训练，以及下游任务的训练、开发及优化；开展AI数据清洗、模型训练与模型评测；2、开发AI音乐底座大模型，负责文生音乐、音乐编辑可控创作算法，包括算法开发、模型微调、性能优化等工作；3、负责角色对话Agent的建设，构建角色对话模型和记忆模型，不限于SFT、RL、Tag、Prompt、RAG、Skills等；4、利用Diffusion类AIGC技术进行图像/视频创作算法，基于ComfyUI搭建生成工作流，负责业务逻辑测试、节点优化和脚本自动化；任职要求：1、对CV、多模态、AIGC等相关领域有深入的理解，且有相关实际项目经验；2、熟悉LLM训练全流程优先，熟悉强化学习训练者优先；熟悉ComfyUI及各种AIGC创作工具优先；熟悉llm+Agent并有落地者优先；2、了解音乐/视频生成优先（如Kunlun/Suno、Seedance/Wan/keling、ACE-Step、Levo等）；3、有责任心、自驱、乐于沟通、优秀的业务sense；热爱开源社区，熟悉乐理知识者优先；4、数据敏感、解决问题的能力；发过高水平会议和期刊论文优先。
BD（EMR/CRM/AI等产品销售及渠道拓展）,四川锦欣生殖医疗投资管理有限公司,1.5-3万,成都·锦江·沙河,3-5年,本科,上市公司,1000-9999人,医院/诊所服务,优选雇主,职位描述 - 岗位目标负责公司EMR/CRM/AI等产品的销售与渠道拓展，建立客户关系，推动产品在医疗机构及相关行业的落地，实现销售目标。- 岗位职责1. 客户销售负责科技公司产品的市场销售工作，完成销售目标；开拓医院、医疗机构及相关行业客户；负责客户拜访、需求沟通、产品演示和商务谈判；精准识别行业运营痛点，推动销售合同签订及回款。2. 渠道拓展建立和维护渠道合作伙伴关系；推动渠道销售和联合项目机会；管理渠道资源并促进销售转化；3. 客户关系管理建立长期稳定的客户关系；挖掘客户深层需求，推动产品扩展销售；收集市场和客户反馈，推动产品优化。4. 市场与业务拓展参与行业会议和市场活动；识别潜在客户和业务机会；支持公司业务战略发展。- 岗位要求1. 基本要求本科及以上学历；3年以上ToB销售或BD经验，具有产品海外客户成交记录（单项目>50万元人民币）；熟悉如何开拓渠道，打造产品亮点，核心工作经历不低于3年；优秀的客户沟通能力、商务谈判能力；强目标导向和执行力，能独立推动销售流程；对医疗及AI有浓厚兴趣。2. 优先条件有成熟、成功的0到1产品思维，有行业头部企业ToB产品售前经理经验优先；有CRM或医疗行业信息化软件海外销售经验或类似经验的创业人才优先；有医疗行业客户资源或渠道资源优先；所销售产品曾在亚洲市场达份额前两位者优先。
AI开发工程师,科珠(广州)科技有限公司,1.6-2.2万,成都·武侯·金花桥,3-5年,本科,20-99人,人工智能,,,职位描述 工作职责1. 基于LangGraph构建企业级AI工作流，负责状态管理、节点逻辑设计（如RAG全链路实现、多智能体任务拆分与协作）2. 主导AI工作流与业务场景的深度结合开发，包括客服智能体对话流程、知识库多轮交互逻辑等落地项目3. 负责LangGraph工程化落地，涵盖性能优化、异常处理机制设计及可观测性体系建设4. 集成Dify/n8n等低代码工具，支持自定义插件开发，优化AI工作流的用户操作体验5. 参与AI工作流平台迭代，包括可视化编辑器功能升级、行业模板库搭建等工作6. 跟踪LangGraph、LangChain等技术生态动态，输出技术适配方案，解决工具兼容性问题任职要求1. 1年及以上LangGraph实战经验，需提供相关项目案例；有Dify/n8n开发经验或AI Agent落地经验者优先2. 熟练掌握Python语言，精通LangGraph核心概念，能独立开发调试复杂AI工作流3. 了解LangChain技术生态，具备“工作流+外部工具”联动开发能力4. 熟悉Dify/n8n架构，有自定义插件开发或任务调度优化经验者优先5. 具备独立设计LangGraph工作流解决方案的能力（如合同审查场景的节点拆解与状态流转设计）6. 掌握基础前端知识（如HTML/CSS/JavaScript）者加分
AI运营销售经理,莱文国际教育咨询(成都)有限公司,8000-13000元,成都·武侯·桂溪,1-3年,大专,20-99人,教育科技/教育软件,,,职位描述 核心职责1. 业务内容与公司 IP 运营参与梳理公司对外 IP 定位和内容方向；负责日常内容选题、文案、短视频脚本、案例素材整理；围绕企业 AI 落地、AI 工具应用、软件开发服务、图片视频生成平台等方向输出内容；将业务案例、客户问题和行业热点转化为可发布、可传播、可引流的内容；通过内容持续提升公司在目标客户中的专业感和可信度。2. 产品表达与销售资料沉淀理解公司业务板块，梳理不同产品和服务的客户画像、核心卖点和适用场景；将 AI 本地部署、AI Agent、软件开发、图片视频生成账号服务、Token 资源服务等内容转化为客户听得懂的表达；沉淀产品介绍、销售话术、客户 FAQ、案例素材和基础报价说明；配合创始人、技术和交付团队，把复杂业务整理成更容易成交的表达方式。3. 线索获取与客户跟进通过内容平台、社群、私域、行业渠道等方式获取客户线索；对潜在客户进行初步沟通，判断需求、预算、决策链和成交可能性；按客户类型做好分层跟进，维护客户线索表和跟进记录；将高意向客户推进到产品讲解、方案沟通、报价和商务洽谈环节。4. 销售转化与客户维护向客户讲解公司 AI 产品、软件开发服务、账号服务和相关资源方案；推动客户从咨询进入明确需求、方案确认、报价沟通、合同和付款流程；协同技术和交付团队完成重点客户沟通，避免销售承诺与实际交付脱节；跟进老客户使用情况，推动续费、复购、加购和转介绍。5. AI 工具应用使用 AI 工具辅助内容生产、客户资料整理、销售话术优化和复盘分析；熟悉常见 AI 工具和 AIGC 应用场景，并能向客户做基础讲解；将 AI 工具实际用到内容运营、客户沟通和销售推进中，而不是只停留在概念层面。6. 数据复盘与动作优化定期复盘内容数据、线索数据、客户转化数据和销售结果；判断哪些渠道、内容、话术和客户类型更容易产生转化；输出简洁有效的复盘结论，持续优化选题、渠道、话术和跟进节奏。任职要求大专及以上学历，市场营销、新媒体运营、商务拓展、电子商务等相关专业优先；2年以上运营、销售、客户开发、商务拓展或私域转化相关经验；能独立完成客户初步沟通、需求判断、产品介绍和跟进推进；有内容运营能力，能做选题、写文案、整理案例和输出基础销售素材；对 AI 工具、大模型、图片视频生成、企业数字化服务有兴趣，愿意持续学习；表达清楚，反馈及时，执行力强，能适应早期团队节奏；有线索意识、转化意识和结果意识，不只看发布量，也关注客户质量和成交结果。加分项有 AI、SaaS、软件开发、企业服务、数字化转型相关行业经验；使用过 ChatGPT、Claude、通义千问、豆包、Midjourney、即梦、可灵等 AI 工具；做过短视频、图文内容、社群运营、私域转化或知识类 IP；有 B 端客户沟通、软件服务销售、项目型销售经验；能独立整理产品介绍、销售资料、客户案例和基础方案。汇报关系向公司创始人或业务负责人汇报，日常需要与技术、交付、运营团队协同。薪资与激励薪资范围：8k-13k/月，具体根据经验和能力面议。薪酬结构可包括固定薪资、销售提成、绩效奖金、项目奖金。优秀者可根据业务贡献讨论更高激励空间。
AI 驱动 CRO 商务拓展 / 战略客户经理,深度制耀(北京)科技股份有限公司,1.5-3万,成都·金牛·荷花池,经验不限,本科,外商独资,100-299人,产业互联网平台,C轮,职位描述 岗位职责 1. 前沿业务开拓作为 AI 赋能型业务战略伙伴，依托公司领先的生成式 AI 多智能体平台，深度洞察市场趋势与客户核心需求，与国内外知名药企、创新生物技术公司决策层开展高质量战略对话，挖掘前沿业务合作机会。 2. 创新方案推广向目标客户推介 AI 驱动的创新 CRO 业务模式，围绕智能化临床试验全链路服务，展示项目启动与执行效率提升、成本结构优化、新药研发周期缩短等核心价值，推动创新解决方案落地。 3. 核心协同枢纽担任客户、内部科学家及技术平台间的关键沟通节点，借助高效协同工具聚焦高价值战略沟通与方案共创，联动数据科学家、医学专家、项目经理等跨职能团队，为客户定制精准高效的解决方案。 4. 商业合作落地主导商务谈判、项目竞标及合同签署全流程，探索共担风险、共享收益的长期战略合作模式，维护客户关系，推动业务可持续增长。 任职要求 1. 专业背景本科及以上学历，医药、生命科学、生物技术、市场营销等相关专业优先。 2. 行业经验具备临床 CRO 行业销售或商务拓展经验，熟悉新药研发、临床研究服务及注册申报全流程；有独立开发核心客户、完成合同签约成功案例者优先。 3. 创新视野对人工智能、大数据在生命科学领域的应用具备浓厚兴趣，认可技术驱动业务创新理念，主动学习并推广新型服务模式。 4. 综合能力具备优秀的商务拓展、沟通谈判与项目管理能力；能适应高压挑战环境，目标感强、责任心突出，具备优秀的组织协调与跨部门协作能力。 我们提供 • 行业前沿创新平台，参与并推动生命科学领域 CRO 行业变革发展 • 强大技术支撑，配备前沿 AI 协同系统，高效赋能工作开展 • 市场竞争力薪酬体系与灵活长期激励机制，价值贡献充分兑现 • 扁平开放、鼓励创新的工作氛围，尊重人才价值与专业见解
开发工程师（派驻项目）,四川西盾科技有限公司,8000-12000元,成都·青羊·文家,3-5年,本科,民营,100-299人,软件/IT服务,,职位描述 岗位职责： 1. 负责系统软件产品需求分析和设计、编码调试、测试维护等软件产品研制工作；2. 负责软件产品开发、测试、运行系统及架构等新技术研究和应用实现；3. 负责软件工程运行体系设计与过程持续改进等工作；4. 负责软件研制与管理平台相关工具链设计和开发；5. 负责研究室相关配合、协调等事务；6. 负责本岗位工作的质量、安全、保密、6S、档案等工作。 岗位要求： 1. 计算机统招本科，3年以上相关经验； 2. 有后端开发经验，掌握JAVA/Python语言，熟悉Springboot或者FAST API框架；并懂点前端技术（JS）； 3. 熟悉Linux系统的各种操作，能够日常运维各类应用后台服务，包括但不限于Docker、K8S、单体应用、微服务应用等（了解其中之一即可）； 4. 熟悉数据库使用，了解SQL语句编写、常见的增删改查，熟练使用Navicat等工具； 5. 了解AI辅助编程开发技术，例如主流的IDE、Agent开发模式，了解Trae、ClaudeCode、OpenCode、OpenClaw等Agent工具其中之一； 6. 了解Nacos微服务注册中心及其技术，及微服务框架技术； 7. 具备主观能动性及较强的沟通能力、不社恐、能接受阶段性加班、抗压能力强； 8. 能接受派驻项目（成都高新西区）、偶然加班及出差，且能尽快到岗； 9. 本公司属于JG类企业，不能使用外国品牌手机及电子产品； 10. 需要线下面试，不在成都者暂不考虑。 薪资待遇：8-12K（另有奖金），能力突出者，可突破该范围限制；入职购买社保。
