岗位名称,公司名称,薪资范围,工作地点,学历要求,经验要求,公司规模,公司行业,福利待遇,职位信息
Agent策略工程师,北京像素律动科技,90-95K·15薪,北京,本科,5-10年,20-99人,互联网,保底工资|年终奖|定期体检|股票期权|五险一金|法定节假日三薪|绩效奖金|节假日加班费|意外险|员工旅游|补充医疗保险|带薪年假,核心来自职责 1、boss客户需求洞察与方案设计：深入调研重点行业客户，精准识别其在不同场景下的痛点与boss需求；基来自于⼤模型及Agent技术，设计贴合业务场景的端到端解决⽅案，输出技术架构图、业务价值模型及实施路径。 2、技术销售与项⽬支持：作为技术专家配合销售团队进行⼤模型及智能体的售前交流，完成技术方案宣讲、产品演示、标书编写及答标工作；在项目交付阶段，提供业务咨询服务，确保客户需求、业务流程与AIAgent能力精准对齐，协助技术团队完成方实施与交付。 3、行业赋能与知识沉淀：沉淀各行业的智能体解决方案方法论、架构模板及最佳实践，形成可复用的知识库和解决方案套件，提升整体方案输出效率；输出具有市场竞争力的行业标杆案例，提炼核心价值点，为市场品牌和销售提供弹药。 4、市场与生态洞察：跟踪国内外大模型及AI Agent技术趋势、竞品动态、开源生态(如LangChain、AutoGen)，并评估其在技术体系内的应用价值；洞察B端客户在降本增效、服务升级、模式创新等领域对AIAgen的新需求，驱动内部产品研发方向优化。 任职要求: 1、经验：5年以上toB解决方案架构、业务咨询或产品技术管理经验，有AI大模型/AI AgentNLP/智能客服/模型调优/PE调试等相关项目主导落地经验优先。 2、技术理解：熟悉大模型及AI Agent核心技术原理(如规划决策、工具调用、多智能体协作)，对相关技术生态有深入了解或实战经验者优先。 3、业务能力：具备优秀的业务抽象和流程设计能力，能快速理解并拆解复杂的政务或企业业务流程，并将其转化为可行的AI解决方案。 4、软实力：出色的演讲沟通、跨团队协作和项目推动能力，能适应高频客户沟通与多任务并行的工作节奏。
AI  Agent开发工程师,北京某中型互联网公司,40-60K·15薪,北京,本科,5-10年,100-499人,互联网,五险一金|补充医疗保险|年终奖|带薪年假,岗位boss职责 1.全面负责Agent相关技术方向的架构设计来自与工程实现，主导核心系统的技术选型和研发⼯boss作； 2.优化AI Agent的性能、监控AI Agent的开发、打造L3级模型的训练环境，确保其在各种环境和任务中表现出⾊； 3.关注前沿AI技术发展，持续进⾏技术创新，提升技术核心竞争力。 三、任职要求 1.硕⼠及以上学历，计算机、人工智能、软件工程等相关专业； 2.大型分布式系统、AI平台、Agent等相关领域研发经验，业内知名Agent平台研发经验者优先； 3.精通python、go等主流开发语言，熟悉容器化、云原生等现代工程框架； 4.深刻理解Agent框架（如LangChain、LangGraph、Claude Code等）及其生态，具备大模型、知识库、插件和工具链集成的实战经验； 5.熟悉主流AI模型的应用模式，对Prompt Engineering、上下文工程、Multi-Agent框架有深入的理解； 6.具备卓越的系统化、工程化能力，能够从0到1打造高可用Agent训练环境和Agent系统； 7.能够进行团队管理、项目推进和跨部门协作能力。
瓴羊-数据开发工程师（数据分析Agent）,阿里巴巴集团,30-45K·16薪,北京,本科,5-10年,10000人以上,互联网,五险一金|交通补助|股票期权|节日福利|员工旅游|补充医疗保险|餐补|免费班车|年终奖|零食下午茶,1、负责头部AI应用产品中核心场景的Agent架构，支持对话机器人中的信息检索、创作、记忆等能⼒实现； 2、办公、通⽤Agent等深度AI应⽤，负责上下文工程、⼯具设计等要素的方案设计与实现； 3、解决在线大规模Agent应用的基础设施技术挑战，解决如超长任务可靠性、首字延迟、系统成本等问题； 4、与模型训练团队紧密配合，持续优化模型迭代过程中依赖的训练基础设施和人效工具。 职位要求 1、熟悉大模型训练/推理过程中的算法、架构原理； 2、对Agent系统有深入的概念理解，持续关注最新的技术发展动态； 3、具备优秀的代码能力（C++/Golang/Python）、数据结构和基础算法功底，以及扎实的软件工程基础（包括系统设计、API开发和代码质量控制）； 4、对大模型、Agent方向充满热情，不断探索前沿技术领域并持续接受新挑战，同时有强烈的学习欲望，对新技术抱有足够热情和好奇心，愿意沿AGI方向进行持续探索； 5、具备出色的问题分析和解决能力，能深入解决大模型训练和应用存在的问题； 6、具备优秀的沟通协作能力，能够和多个团队高效协同，推进新技术应用。
AI Agent应用平台研发专家,蚂蚁集团,25-45K·15薪,北京,本科,3-5年,10000人以上,互联网,包吃|定期体检|年终奖|住房补贴|加班补助|交通补助|员工旅游|五险一金|节日福利|带薪年假|通讯补贴|全勤奖|餐补|免费班车|零食下午茶|股票期权,"负boss责Agent电商工程团队的技术规划与团队建设，构建完整的Agen电来自商框架，主导统一API入口、对外Data API服务，以及ACP/UCP/MCP三协议兼容转换层的设计与落地。 【核心职责】 1、技术战略与架构: 1)主导Agent电商的整体技术战略与中长期路线图,规划统⼀API⼊口、Data API服务与协议转换层的能⼒地图; 2)设计ACP/UCP/MCP三协议兼容转换层的架构方案,建立统⼀的协议抽象与扩展机制; 3)负责平台与上下游的接口设计与协同优化。 2、平台与服务建设: 1)主导对外API服务体系建设，涵盖鉴权、限流、计费、可观测性与SLA保障; 2)推动统一API入口的网关能力建设(路由、熔断、灰度、安全);3)主导内部数据平台的架构演进,提升数据接入、查询与分发的效率与稳定性;4)关注业界前沿(API Gateway、Service Mesh、MCP协议生态等),推动技术选型与落地。 3、团队管理与协同: 1)组建并培养后端工程团队,建立技术review、Code Review、上线规范与on-call机制; 2)负责团队成员的成长路径规划(架构纵深/平台纵深/业务纵深)。 任职要求 1)2年以上团队管理经验,带过5人以上后端团队，有完整的从0到1或从1到N的平台交付经历; 2)扎实的分布式系统基础:微服务架构、API网关、服务治理、消息队列、缓存与存储选型; 3)有大规模线上API服务(亿级调用量)的设计与优化经验; 4)优秀的技术判断力,能在性能、稳定性、扩展性与成本之间做出合理取舍。 2、加分项: 1)有MCP/ACP/UCP等协议或类似多协议兼容层的实战经验; 2)有对外开放平台、PaaS或DataAPI商业化产品的建设经验; 3)熟悉 LLM/ AI应用的后端集成场景(Function Calling、Tool Use、Agent 框架)。"
DevOps/Agent工程师,安徽亮剑文化传媒,27-40K·15薪,北京,本科,5-10年,500-999人,文化艺术/娱乐,年终奖|五险一金|绩效奖金,"工作内容： 1、 参与相关产品需求讨论,评审和boss软件设计； 2、 按照项目计划，按时提交高来自质量代码，完成开发任务； 3、 规范文档的编写、维护，以及其他与项⽬相关⼯作； 4、 负责合规业务内部系统的研发⼯作，用技术提升业务条线工作效率； 任职资格： 1、本科以上学历，计算机或相关专业，3年以上JAVA或PYTHON项⽬开发经验 2、基础扎实，深入理解io、多线程、集合等基础框架，具有服务端问题定位、性能优化经验 3、熟练使用主流开源应用框架，如Spring、SpringBoot、MyBatis、Redis、FastApi、LangChain、LangGraph等常用框架，了解其原理和机制 4. 熟悉高并发分布式系统的设计及应用，熟练运用NoSQL、Cache、MQ等分布式中间件技术，了解Mysql优化方案 5、思维敏捷，具备良好的学习能力、团队协作能力和沟通能力；善于思考，能独立分析和解决问题，对解决具有挑战性问题充满激情； 加分项： 1、熟悉大数据相关技术和原理，如：ElasticSearch、ClickHouse、hive、spark 2、熟悉LLM，有Agent开发经验 3、AI辅助编程经验"
Agent工程师（Java）,高德地图,25-50K,北京,本科,经验不限,1000-9999人,互联网,餐补|带薪年假|定期体检|年终奖|交通补助|节日福利|员工旅游|免费班车|五险一金|股票期权|补充医疗保险,一、岗位职boss责 1. 参与短boss剧AIGC全链路AI Agentboss研发，实现短剧内容生产自动化与规模化。 2. 负责Agent核心模块开发，包括意图理解、任务规划、⼯具调⽤（Function Calling）、记忆管理（长短时记忆）与Prompt⼯程，输出标准化API与低代码编排能力。 3. 搭建AI Agent评测体系，覆盖内容质量、合规性、生成效率、成本损耗等维度，通过⾃动化测试与人工评估持续迭代优化系统。 4. 跟踪AIGC、AI Agent前沿技术，探索短剧交互、分支剧情等创新场景落地。 二、任职要求 1. 本科及以上学历，计算机、人工智能、软件工程等相关专业，5年+后端开发经验，2年+LLM/AIGC/AI Agent落地经验，有短剧/短视频AIGC项目经验优先。 2. 精通Python开发，熟练使用FastAPI/Flask/Django等Web框架，具备高并发服务设计与优化能力。 3. 深度掌握至少一种主流Agent开发框架（LangChain/LangGraph/AutoGen/CrewAI），具备框架二次开发与源码阅读能力。 4. 熟悉大模型核心技术：Prompt Engineering（CoT/ReAct/Few-Shot）、Function Calling、结构化输出（JSON Mode），能独立设计稳定可控的Agent交互逻辑。 5. 精通RAG系统设计与优化，熟悉向量数据库（Milvus/FAISS/PGVector）、Embedding模型与重排策略，能解决长文本处理、精准召回与幻觉问题。 6. 熟悉多模态AIGC流程，掌握文本生成图像/视频的技术原理，能对接主流多模态模型并优化生成参数。 7. 具备微服务、容器化（Docker/Kubernetes）与CI/CD实践经验，能独立完成系统部署、监控与运维。 8. 具备良好的跨团队沟通能力与产品思维，能快速拆解业务需求为技术方案，推动落地并迭代优化。 三、加分项 1. 有短剧AIGC平台从0到1落地经验，主导过百万级短剧内容生成项目。 2. 熟悉短剧行业规则与合规要求，能在技术层面规避版权、内容风险。 3. 掌握分布式系统、消息队列（Kafka/RabbitMQ）、缓存（Redis）等技术，有高可用架构设计经验。 4. 参与过开源AIGC/Agent项目，或在技术社区有技术分享、贡献记录。 5. 具备AI Agent商业化落地经验，能平衡生成质量、效率与成本。
（央国企）Agent技术专家,北京某大型计算机软件公司,80-110K,北京,硕士,5-10年,1000-9999人,计算机软件,团建聚餐|定期体检|免费工装|生日福利|节日福利|补充医疗保险|绩效奖金|五险一金|免费班车|保底工资|高温补贴|意外险|餐补|带薪年假|年终奖,职位描述 1、负责AI Agent核心架构设计与开发，构建boss高可用、低延迟boss的分布式系统； 2、优化Agent决策引擎、任务调度、多模态数据处理等模块的性能与稳定性； 3、搭建Agent与外部系统（如数据库、API、第三方服务）的高效通信机制； 4、与算法团队紧密协作，推动LLM、RAG等技术与工程系统的深度集成； 技术能力 1、3年以上后端开发经验，主导过复杂系统设计（分布式/高并发场景优先）； 2、精通Java/Python/，熟悉gRPC、Kafka、Redis等中间件； 3、加分项：熟悉LangChain、AutoGPT等Agent框架，或具备AI工程化经验。
Agent 资深开发专家,北京安运锦风科技,85-110K·15薪,北京,本科,5-10年,100-499人,人工智能,意外险|五险一金,职位boss描述 1、负责企业级硅基员工的产品boss解决方案建设，并对业务交来自付结果负责 2、参与产品不同阶段方案的制定来自与落地，并逐步构建实施标准化可交来自付AI Agent产品 3、跨上下游生态合作伙伴协作、跨团队协作（销售/交付/运营/技术/测试），推动Agent产品从试点到规模化落地 4、参与各⾏业客户AI Agent场景研究，对AI落地和应⽤有思考并有所创新，持续提升业务交付效率 职位要求 1、5年以上产品⼯作经验，2年以上to B业务工作经验 2、具备大模型应⽤落地经验、理解对话式AI的能力与边界者优先 3、有较好的需求拆解和抽象能力，对相关技术实现有判断力 4、极强的沟通协调与项目推动能力，抗压能力强、强责任心和推动力； 5、具备较好的项目管理经验，具备数据分析与A/B实验思维更佳 6、乐观开朗，性格外向，善于解决开放性问题
agent全栈工程师,久尺网络科技有限公司,30-60K·15薪,北京,本科,3-5年,100-499人,计算机软件,补充医疗保险|年终奖|意外险|节日福利|员工旅游|全额五险一金|团建聚餐|股票期权|住房补贴|法定节假日三薪|五险一金|全薪病假|零食下午茶|定期体检|带薪年假,【来自我们需要什么】 ▸ 有过完整 AI 来自应用从 0 到有人真实使用的经历（不限规模，哪怕是个人项⽬） ▸ 能⾃⼰动手搭 Agent、写提示词、调参，做出 Demo 并验证有效 ▸ 有品牌营销、内容⽣产或企业管理场景的行业理解，能快速建立用户信任 ▸ 做事默认先问「AI 能不能干」，而不是等着有人教 ▸ 能接受前期深度介入客户落地，愿意泡在客户公司里陪跑而不只是上课讲完走人 【你将做什么】 ▸ 主导第一场内测培训营的产品设计与现场交付，验证产品在真实企业场景中的可行性 ▸ 独立搭建、调优 AI Agent，写提示词、调参数、出 Demo，不依赖技术负责人做第一版 ▸ 在品牌营销等垂直场景中，找到并适配市场已有优秀 Agent（80% 策略），驱动行业化落地 ▸ 设计数据采集结构，确保每个用户行为均按六字段回流，驱动产品持续迭代 ▸ 参与客户企业的入企辅导（田野角色），在真实工作场景中打磨提示词，直到产品稳定跑通 ▸ 将踩坑记录、提示词、卡点地图沉淀进知识库，成为团队的可复用资产 【加分项（有更好，没有不是硬门槛）】 ▸ 有 Coze / Dify / FastGPT 等平台的实际搭建经验 ▸ 具备Claude Code、Skills实战经验 ▸ 有在企业内部推动 AI 落地的完整踩坑史 ▸ 有公开作品——链接、案例、可演示的东西
agent开发工程师,北京某中型人工智能公司,40-70K·15薪,北京,本科,5-10年,100-499人,互联网,股票期权|生日福利|补充医疗保险|零食下午茶|节日福利|餐补|五险一金|住房补贴|保底工资|绩效奖金|节假日加班费|团建聚餐|定期体检|带薪年假|加班补助|法定节假日三薪|年终奖,岗位描来自述 1. boss系统架构与工程落地 ● 开boss发LLM应用基础设施，包括RAG 技术、Agent开发框架、 MCP 协议、Agent评测机制等 ● 负责agent与工具调用的优化、promot调优、上下⽂⼯程及相关场景下⼤模型的优化，将ai agent框架、工具、大模型有效结合，为通⽤ai agent效果提供最佳的使用体验。 ○ 负责AI领域相关算法研究及算法的工程化实现，以提升Agent能力（推理、规划、记忆、工具使用）； ● 参与设计多智能体协作架构，实现复杂编程任务拆解与分布式执行，构建高可用、低延迟的AI Agent生产环境，支持百万级以上用户量的应用、部署平台 ● 持续跟踪AI Agent、大模型、代码生成等前沿技术发展，推动团队AI相关技术水平提升。 2. 业务场景适配与创新 ● 推动AI Agent在建站、营销、服务、DevOps运维等领域的落地 ● 设计符合行业需求的解决方案，如应用导购助理、客服助手、营销助手等 ● 负责技术预研、架构设计、业务模型抽象及功能开发保持对业务场景的敏锐洞察，快速熟悉业务流程并理解业务痛点，沟通并分析产品需求，制定技术方案，设计与研发核心系统及模块，推动产品快速迭代。 岗位要求 1. 技术能力 编程基础：精通Python/Java/Nodejs，熟悉LangGraph、Spring AI等多智能体框架，具备分布式系统开发经验 算法能力：熟悉Transformer架构及主流大模型技术栈，有LLM微调、推理优化经验，理解多智能体系统和智能体通信协议（MCP、A2A等）； 工程经验：具备AI Agent全链路开发能力，包括数据合成、模型训练、评测体系搭建； 熟悉MetaGPT、AutoGPT、LangChain、LlamaIndex等主流开发框架 2. 业务理解 熟悉垂直领域痛点（如电商搜索、智能客服、代码生成运维），能将技术转化为实际产品功能 具备跨团队协作能力，协调算法、产品、运营等角色推进项目 3. 学历与经验 学历：本科及以上学历，计算机科学、人工智能、数学等相关专业 经验：i. 1年以上大模型或Agent开发经验，有亿级用户产品优化经验者优先 ii. 有实际的Agent应用在Coze、Dify、百炼等平台开发经验； iii. 具备清晰的思路，良好的业务理解能力、系统分析和软件设计能力，优秀的沟通能力及项目推动能力； 4. 加分项 1.在开源社区（如N8N、AutoGPT、LangChain、Bolt等项目）有贡献或独立开发过AI Agent项目 2.有Agent落地企业级应用的经验
AI Agent平台开发工程师,德信科技,20-40K,北京,本科,5-10年,100-499人,企业服务,股票期权|餐补|通讯补贴|节日福利|五险一金|交通补助|带薪年假|零食下午茶|年终奖|员工旅游,医疗健康Agent产品经理/来自总监 工作地点：上海或北京 职位描述： 1.依托公司核心技术，主导C端健康管理产品从0-1全流程规划、设计与落地，明确产品定位、核心功能、迭代路线及商业增长策略。 2.聚焦智能体（Agent）工作流和垂类⼤模型的应⽤场景，挖掘健康管理核⼼痛点（AI助手、慢病管理、智能问诊、报告解读、健康咨询等），输出需求分析报告。 3.独立完成产品原型设计与PRD撰写，⾼效协调研发、算法、医学等跨部门资源，建立高效协作机制，同步项目进展与风险，推进项目落地，保障产品按时高质量上线。 4.深度理解用户需求，负责用户洞察、竞品分析、增长漏斗设计；搭建产品数据监控体系，对用户规模、留存、活跃负责；打造良好体验的C端产品。 5.把控医疗合规风险，确保产品功能及数据合规。高效对接医学专家资源，精准传递产品需求与技术逻辑，搭建专业沟通桥梁，保障产品医疗专业性，推动权威医学知识与产品功能深度融合。 职位要求： 1. 5年以上互联网医疗/AI医疗领域产品经验 有智能健康管理、数字诊疗、医疗AI、互联网医院等产品经验，深入理解C端医疗健康需求及业务流程和数据标准。 2. 3年以上 C 端产品 Owner 经验：能从 0-1 推动产品策略，理解增长逻辑；具备 AI 产品经验，包括大模型产品规划、多模态模型、Agent 产品、AI 医疗智能问诊等相关经验（有大模型算法知识储备者优先）。 3.深入理解医疗行业，熟悉至少1-2个垂直领域：互联网在线问诊、慢病/专病管理、智能健康管理、AI辅助诊断等。 出色的业务与用户洞察能力，能够用产品驱动业务增长。 4. 出色的文档撰写能力，能熟练使用Axure、XMind、Visio等工具表达产品思路。具备优秀的数据分析能力和逻辑思维，能够发现问题本质并提出解决方案。 加分项 有以下行业经验：医疗健康
AI Agent 负责人,北京某中型社交网络与媒体平台公司,60-90K,北京,本科,5-10年,100-499人,社交网络与媒体,交通补助|零食下午茶|股票期权|员工旅游|五险一金|餐补|定期体检|年终奖|补充医疗保险|带薪年假|节日福利|意外险,"【来自职位概述】 我们boss是一家深耕企业办公场景的 ToB 公司，正在将 AI Agent 能力落地到真实的企业工作流中——从日程协调、⽂档处理、审批流转，到跨系统数据查询与任务⾃动化。你将负责 Agent Server 的核⼼架构与研发，和产品、模型团队紧密协作，把""看起来很厉害""的 Agent 变成企业客户每天真正在用的生产⼒工具。 【岗位职责】 1、设计并实现高可用、低延迟的 Agent Server 核心运行时，负责任务规划（Planner）、工具编排（Tool Orchestrator）、执行循环（ReAct / CoT Loop）等关键模块； 2、主导企业工具集成框架的设计与落地，覆盖 Function Calling、MCP（Model Context Protocol）等协议，支持日历、邮件、文档、OA 审批、ERP/CRM 等企业系统的工具注册、路由、鉴权与结果回传； 3、负责 Agent 记忆体系的工程实现，包括短期上下文管理（会话窗口裁剪、压缩摘要）、企业知识库长期记忆（向量检索 + 权限过滤）及跨会话记忆召回； 4、参与多 Agent 协作框架（Multi-Agent）的设计，解决子 Agent 调度、状态同步、并发控制及任务中断恢复等工程问题，支撑复杂办公工作流的自动化； 5、与模型团队协作，对接国内主流大模型 API（通义、DeepSeek、豆包等）及 OpenAI 兼容接口，处理 streaming 输出、token 计量、模型降级与企业合规要求； 6、建立面向企业场景的 Agent 可观测性体系：任务链路追踪、步骤回放、异常告警、成本管控与 SLA 监控。 【任职要求】 - 基础要求： 1、本科及以上学历，计算机/软件工程/人工智能相关专业； 2、5 年以上后端开发经验，有扎实的系统设计能力，熟悉高并发、分布式场景下的工程实践； 3、精通 Python（主力语言），对 asyncio、并发模型有深入理解；Go 或 Java 作为加分项； 4、熟悉主流 Agent 框架（LangChain / LangGraph、AutoGen、CrewAI、Dify 等）的原理，能够在框架基础上做深度定制或从头构建。 - 核心能力 1、LLM 集成经验：有对接 OpenAI API、国内大模型（通义/DeepSeek/文心等）的实际工程经验，理解 streaming、function calling、vision 等特性的服务端处理逻辑； 2、工具调用与编排：有设计 Tool Registry、实现工具路由与沙箱隔离的经验；熟悉 MCP 协议者优先； 3、向量数据库：使用过 Milvus、Weaviate、Qdrant 或 pgvector 等，有 RAG pipeline 线上经验； 4、消息队列与任务调度：熟悉 Celery、RQ 或 Kafka，具备异步任务队列的设计与调优经验； 5、可观测性：有 OpenTelemetry、Langfuse 或自建 trace 系统的工程经验。 - 加分项： 1、有 LangGraph / Temporal / Dapr 等工作流引擎的使用或二次开发经验 熟悉企业系统对接：钉钉/飞书/企业微信 Open API、OAuth2/SAML 单点登录、主流 ERP/CRM 系统的接口协议； 2、熟悉 Agent 安全边界控制：Prompt Injection 防护、工具权限隔离（基于角色/部门的数据权限）、输出内容合规过滤； 3、有私有化部署或混合云架构经验，了解企业客户对数据安全与本地化的诉求。 【我们期待的候选人画像】 你不一定刷过所有的 LLM 论文，但一定认真想过""一个 Agent 怎么可靠地跑完一个真实的企业工作流""。你踩过工具调用超时、权限校验漏洞、ReAct 死循环这些坑，也知道怎么处理。企业客户对稳定性的要求比 C 端高一个量级——你对此不抵触，甚至觉得这才是真正有意思的工程挑战。"
Agent和大模型软件开发岗,北汽研究总院,20-40K·15薪,北京,本科,5-10年,1000-9999人,汽车研发/制造,,关于岗位 我们在把一套复杂的教育内容来自生产流程彻底 Agent 化：从教学目标boss出发 Agent boss全流程。 这不是「给编辑器加一个 ChatGPT 按钮」的岗位。我们要的是真正做过 production agent 的⼯程师——懂 runtime、懂 tool use、懂 workflow 编排、懂 eval、懂成本控制、懂 human-in-the-loop。如果你的简历⾥只有 Prompt 调优、单轮问答 demo 或学术论⽂，这个岗位不适合你。 工作内容 1. 主导 Agent 能力从 Inline Copilot → 任务级 Agent → ⾃主产课 Pipeline → 多 Agent 的技术方案设计 2. 负责 agent runtime、tool calling、provider routing、human-in-the-loop 3. 设计从教学目标到可编辑稿件的完整 Agent / workflow 4. 建设 Agent 评估集、回归测试、debug replay、stale detection 5. 在成本 / 延迟 / 质量之间做工程权衡 6. 和前端架构师协作落地 Copilot，和后端架构师协作落地任务级 Agent 任职要求 1. 4 年以上工程经验（Go / TypeScript / Python语 言背景不限） 2. 至少 1-2 年深度 LLM 应用工程经验 3. 熟 function calling / tool use / multi-step workflow 4. 熟 Coze / 扣子 / Dify / AutoGen / n8n / OpenAI Codex / Claude Code / 5. 自研 agent runtime 中至少一种，并理解其编排思路 6. 做过 prompt engineering、模型路由、成本控制、fallback 设计 7. 做过 LLM 应用评估集或 regression 流程 8. 做过至少一个 production agent 加分项 1. 深度参与过 agent runtime 2. 做过教育内容生成 / 知识库问答 / 内容审核 / 长文档生成 / 代码生成 / 创作工具类 业务 agent 3. 做过 agent 回放调试平台、工具调用协议、多 agent 协作框架 4. 对教育 / 创作内容的质量标准、合规边界有认知 我们能给你什么 1. 真 Production Agent 的机会：不是做 demo，不是写 PoC，是要跑真实用户、真实预算的 agent 2. 场景够大够深：教育内容生产是 LLM 落地最挑战的场景之一——专业度高、合规严、质量标准多维 3. 架构话语权：agent runtime 长什么样、eval 怎么建、模型怎么路由，你来决定 4. 成本有支撑：公司大模型中台可用，不用你自己处理 API 账单 5. 对外开放的可见度：未来是对外开放的 SaaS 平台，你做的 agent 会被数十万教师用到
大模型Agent研发工程师,联想弘扬,18-22K,北京,本科,5-10年,100-499人,计算机服务,免费班车|餐补|补充医疗保险|五险一金|定期体检,"1.岗位职责 负责大语言模型（LLM）的训练、boss微调与优化，包括但不限于预训练、SFT、RLHF等流程 设计并开发基于LLM的Agent系统（如工具调用、规划推理、多Agent协作等） 优化LLM推理性能，包括延迟、吞吐、显存占⽤等 参与GPU计算优化，包括模型算⼦优化、并⾏策略设计等 与算法、产品团队协作，推动LLM在实际业务场景中的落地 2.任职要求 本科及以上学历，计算机、人工智能或相关专业 4年以上相关开发经验 熟练掌握 Python / C++ ⾄少一门，具备良好的工程能力 熟悉大语言模型（LLM）训练流程，有实际训练或微调经验, 有相关 LLM 产品上线经验更佳。 有Agent开发经验（如LangChain / 自研Agent / Tool use等） 熟悉LLM推理优化（Inference），包括但不限于加速、量化、KV cache等 了解GPU计算原理，有一定算子优化经验 3.优先条件（加分项） 有大规模LLM训练经验（如分布式训练、Megatron、DeepSpeed等） 熟悉 CUDA / Triton，有GPU算子开发或优化经验 有高性能计算（HPC）或推理框架优化经验 有实际Agent系统落地经验（复杂任务规划、多工具调用等）"
Java增长投放平台agent应用开发工程师,快手,30-60K,北京,本科,经验不限,10000人以上,社交网络与媒体,带薪年假|年终奖|五险一金|定期体检|节日福利|股票期权|补充医疗保险,"岗位职责： 1. 端到端构建 Agent 服务架构: boss负责 AI 教学能力提供和处理 Agent 的整体架构设计与开发，实现从任务理解、策略规划到工具执行的全流程自动化。 2. 负责平台核⼼模块的开发，包括对话管理、⼯作流编排、模型管理、知识库管理等。 3. 推动Agent平台架构设计与优化，确保系统在不同业务场景中的⾼效准确运作。 4. 多模态策略与实现: 设计并优化驱动大模型完成复杂剪辑任务的 Prompt 策略（如 CoT, ReAct），并将其工程化落地为稳定、可复⽤的 Agentic Pipeline。 5. 上下文工程（CE）和优化 •系统集成与工具链: 将多模态模型（视频/音频/NLP）与执行工具（FFmpeg、字幕生成、特效 API 等）高效集成和效果优化 6. 评估与迭代: 设计并实施端到端的 Agent 效果评估框架 (Evaluation Framework)，持续通过实验和数据驱动优化剪辑策略与模型输出质量。 7. 与产品、前端紧密合作，将算法，服务与用户体验打通。 8、参与平台的技术创新与升级，跟踪行业动态，确保平台的技术前沿性。 任职要求： 1. 3年以上后端开发经验，主导过复杂系统设计(分布式/高并发场景优先)。 2. 至少2年以上的大模型工程/策略/算法开发经验，具备较强的系统设计、架构优化和技术方案实施能力。 3. 拥有扎实的 Python/Java 编程功底和丰富的后端服务开发经验，熟悉 Docker, K8s 等云原生技术，并有在 AWS/GCP/阿里云 等云平台上部署应用的经验。 4. 在 Prompt Engineering、Context Engineering 和 Agent工具调用技术方面有深入的实践经验，能将创作者的模糊需求转化为机器可执行的精确指令。 5. 熟悉至少一种主流 Agent 框架（如 LangChain, AutoGen, LlamaIndex）或自研 Agent 框架，并对 Agent 底层原理有深入理解，具备从 0 到 1 独立构建 Agent 应用的能力。 6. 精通至少一种主流深度学习框架，如pytouch、tensorflow，熟悉transformer框架。 7. 具备多模态 pipeline 的搭建经验，能够熟练处理文本、音频、视频等跨模态数据流。 8. 有工作流编排、低代码设计、知识库管理等领域的开发经验者优先。 9. 具有模型微调和数据集处理经验的优先。 10. 全日制本科及以上学历，计算机科学、软件工程、统计学、人工智能或相关专业优先。"
大模型Agent应用专家,某大型知名互联网上市公司,50-80K·16薪,北京,本科,5-10年,10000人以上,互联网,五险一金|员工旅游|零食下午茶|节日福利|年终奖|免费班车|餐补|股票期权|补充医疗保险|交通补助,"定来自位： Agent 策略工程师，做前来自沿研究，指引 agent 的大方向和策来自略 职位描述： 1. 负责社交 Agent 技术研发和架构设计，探索更先进的 Agent 范式，引领行业技术发展； 2. 参与制定评测标准，构建 Agent 评估体系，通过 context engineering, harness engineerging 等优化⽅式进⾏策略效果调优； 3. 探索和制定 AI 应⽤的模型交互协议，打造内容丰富、互动性强的产品体验； 4. 参与 AI 产品创新，和产品讨论想法，孵化项目，做好技术路线的决策，并带领开发团队进行技术攻关，解决项⽬中的技术难题。 职位要求： 1. 计算机基础扎实，至少5年以上研发经验； 2. 熟悉LLM技术原理与应用方法，深入理解Agent相关技术方法（如多智能体、RAG、Memory），有相关实践经验； 3. 熟练掌握 context engineering，harness engineerging，具备Agent策略优化的实践经验，有模型训练经验者加分； 4. 有良好的产品思维，能够主动思考并探索产品创新； 5. 对AI技术和应用有浓厚兴趣，能持续追踪业内最新技术进展，能快速理解和复现相关技术应用。"
AIGC视频生成Agent工程负责人,Shopee,80-110K,北京,本科,5-10年,1000-9999人,电子商务,零食下午茶|补充医疗保险|定期体检|五险一金|带薪年假,boss核心职责 1、来自主导 Agent Loop 架构设计，构建高效的模boss型能力调度、Multi-Agent 协作与自我迭代机制（如⾃学习、⾃探索）。 2、构建 Agent 全⽣命自我迭代平台，覆盖运行时编排、可观测、评测与反馈闭环。 3、推动技术栈标准化，沉淀通⽤框架、工具接入规范与可复用组件。 4、主导各类 Agent、AI Team 自主协作、模型调优等前沿方向的技术选型与落地。 5、设计云端 Agent 沙箱系统，保障 Agent 在生产环境中的安全可控运行。 任职资格： 任职资格 1、计算机 / AI 相关本科及以上，全栈或 AI 基建经验。精通 Node / TypeScript 等至少一门语言。 2、有 Agent 系统的线上交付经验，熟悉上下文工程、Harness、长任务调度、长记忆管理等核心工程问题。 3、能主导复杂技术项目，具备跨团队推动能力。 4、AI Native Sense，敢于重新思考面向未来的价值活动范式。 加分项 1、从0到1搭建过 Agent 平台、评测体系或运行时治理系统。 2、有大型 Agent 系统在编码、生产、研发或运维场景的落地经验，且取得可量化的业务成效。 3、能根据业务场景做合理的架构决策，平衡成本、性能与可靠性。 4、在 Agent 安全或多模态 / Code Agent 方向有落地实践。
