岗位名称,公司名称,薪资范围,工作城市,经验要求,学历要求,公司性质,公司规模,公司行业,公司标签,职位描述
ba需求分析师,上海有大信息科技,1.2-1.6万,北京·丰台·太平桥,5-10年,本科,民营,100-299人,软件/IT服务,,职位描述 工作职责 1.负责渠道适配平台（API对接）的产品规划、业务流程设计、功能设计及持续优化； 2.制定产品需求计划，进行可行性分析及设计，撰写产品功能需求说明书，负责需求的跟进和把控； 3.跟踪产品上线后的运营，及时根据各种统计数据和用户反馈，不断完善产品； 4.负责部门间的协调沟通，产品项目实施及推广，能够有效协调各方有效推动产品落地； 5.日常跟踪观察竞争对手产品、用户情况，定期进行分析。 任职资格 高级2人，公办统本科及以上学历，学信网可查，有保险行业产品分析、开发经验者优先。 1.产品基本功扎实，精通Axure、Visio、思维导图、PPT等产品工具，具备良好的文档、原型及口头表达能力； 2.有较高的数据敏感度，善于用数据驱动产品的优化升级； 3.思维敏捷，善于思考，沟通能力较强，注重工作效率和团队协作； 4.富有创新能力，良好的团队合作和沟通协调能力，充满激情，抗压能力强。
国产DBA,北京银信长远科技股份有限公司,2.8-3万,北京·朝阳·安贞,10年以上,大专,上市公司,1000-9999人,软件/IT服务,已上市,职位描述 负责国产数据库维保交付，巡检 调优 故障处理等二线支持tdsql或gaussdb或oceanbase，有Oracle经验更佳，不要求学历，不用坐班
Agent开发工程师(智能零售),融讯科技,2-3.5万,北京·丰台·马家堡,3-5年,本科,民营,20-99人,人工智能,A轮,"职位描述 一、岗位要求： 1、系统架构与多 Agent 编排： 智能零售场景（如智能导购、收银、供应链等）的 AI Agent 开发，规划并实现复杂业务流程下的多 Agent 协同工作机制。 2、 核心 AI 能力设计与调优： 负责大模型选型，把控 Prompt Engineering、RAG（检索增强生成）、长短期记忆机制及零售领域知识库的核心设计与效果评估。 3、AI 辅助下的高效落地： 深度依托 AI 编程辅助工具（Claude Code, Cursor 等）进行敏捷开发，高效完成 Agent 工具调用（Function Calling）的设计，以及与现有零售基础设施（POS、ERP、CRM 等）的 API 集成。 4、性能优化与数据闭环： 统筹 Agent 系统的云端/边缘端部署方案与推理延迟优化，建立系统侧与业务侧的数据反馈闭环，持续驱动 Agent 决策质量的迭代。 二、任职要求： (一) 必备条件 1、 教育背景： 统招 985、211 或双一流院校的计算机科学与技术/计算机技术应用、人工智能、软件工程等相关专业毕业，本科及以上学历。 2、 复合型核心经验（满足以下任一方向即可）： 方向一（技术架构导向）： 具备扎实的系统架构设计经验，能够独立负责复杂业务场景（多 Agent 协同、高并发）下的架构选型、设计与演进，有极强的工程化落地能力。 方向二（AI 产品导向）： 具备丰富的 AI 应用或 SaaS 产品设计与落地经验，能够深刻洞悉零售业务痛点，精准定义 Agent 的核心业务流、产品逻辑与交互体验。 3、 AI 工具链应用能力： 能够熟练且深度地利用现有 AI 编程辅助工具（如 Claude Code, Codex, Antigravity, Cursor 等）独立、高效地完成全链路的系统开发、调试与交付工作。 4、熟练掌握Python，熟悉C++等常用开发语言。 (二) 加分项 1、 有零售、电商、POS 系统等相关业务架构经验者优先。 2、 对 AI Agent 前沿技术（如：MCP、A2A、ReAct、Plan-and-Execute 等）有深入理解者优先。"
AI大模型 Agent 开发,乐享数科有限公司,2-4万,北京·朝阳·劲松,3-5年,本科,民营,20-99人,产业互联网平台,B轮,职位描述 岗位职责：1-接管生产级Agent架构，实现体系自主稳定运转，并负责持续维护与升级，摆脱单人支撑模式；2-需具备生产级体系搭建能力（高可用、容错、监控告警、事件溯源、安全审计）及架构接管能力（能读懂现有体系、系承接维护，不盲目推翻重构）。3-将Agent能力落地至三大业务场景（哈萨克斯坦公司官网、集团中台运营管理系统、纳闽数字投资银行核心系统对接）。--以Agent自动化替代人工运维与对接工作；需具备AI工程实战能力（有LLM应用/Agent框架项目实战经验--熟练使用LangChain、Claude API、MCP等工具并上线）、后端技术功底（精通Python或Go其一）。--熟练掌握SQL、REST API设计、Linux命令行、launchd/systemd、CI/CD）及金融系统对接能力（可对接核心银行、支付清算、KYC/AML等第三方供应商，将合规要求转化为代码落地）。4-作为非技术负责人与技术世界的唯一接口，将技术方案、trade-off转化为通俗语言，供负责人判断决策；需具备较强的非技术沟通能力。任职资格：1-5-8年技术工作经验。2-有AI工程/LLM应用/Agent平台相关项目或公司任职经历（核心要求）。3-有0-1端到端项目完整负责经验，非仅负责单一模块。4-有技术合伙人、技术骨干或小团队主力经历者优先。5-具备英文读写能力（技术文档、海外供应商邮件对接），有海外背景者优先。
Lead AI Architect (AIOS) ID208695,梅赛德斯一奔驰(中国)投资有限公司,面议,北京·朝阳·望京,5-10年,硕士,合资,1000-9999人,新能源/燃油整车研发制造,最佳雇主,"职位描述 As a world-leading OEM, Mercedes-Benz seeks experts who are passionate and enthusiastic about applying AI technologies to the automotive industry. We are specifically looking for self-motivated and knowledgeable architect with a strong background in computer vision, large language models, and their practical applications to join our team. As a Lead AI Architect, you will lead the design, development, and continuous evolution of an end-to-end, vehicle-cloud integrated AI architecture spanning major vehicle domains, including cockpit, ADAS, body, chassis, and powertrain. This role is highly hands-on, focusing on AI algorithm industrialization, use case deployment, model adaptation, and delivery to mass production. You will bridge cloud AI, vehicle-side embedded AI, and cross-domain software to build robust, deployable, and vehicle-qualified AI systems. Task Description • Own the end-to-end vehicle-cloud integrated AI architecture, covering the cloud AI platform, on-board AI deployment, cross-domain AI orchestration, closed-loop data, and model lifecycle management. • Drive AI use case implementation end-to-end, from requirements definition and technical design through model selection, data preparation, training and fine-tuning, to vehicle-side optimization, integration, calibration, and mass-production release. • Design and optimize cloud-side AI capabilities, including model evaluation, training data preparation, fleet-based model updates, and vehicle-cloud collaborative inference. • Lead on-board AI model adaptation, including quantization, latency optimization, memory tuning, and power/thermal optimization for automotive SoCs and domain controllers. • Translate research results, open-source models, and prototype algorithms into stable, reliable, automotive-grade AI functions that perform under real-world conditions. • Collaborate closely with cloud platform, hardware, software and testing teams to align architecture, resolve blockers, and accelerate AI feature delivery. Qualifications • 5+ years of hands-on, production-oriented AI engineering experience, with a strong track record in deploying and industrializing AI algorithms for automotive or embedded systems. OEM or Tier-1 experience is highly preferred. • Strong hands-on expertise in model training, fine-tuning, optimization, quantization, and deployment. • Deep understanding of vehicle-cloud integrated AI systems, including cloud training pipelines, model management, on-board deployment, OTA model updates, and closed-loop data systems. • Knowledge of multiple vehicle domains, including cockpit, ADAS/ADS, body, chassis, and powertrain etc., with a solid understanding of vehicle E/E architecture and the automotive software development process. • Proven experience in on-vehicle integration, debugging, and problem-solving, with the ability to independently deliver AI features from prototype to mass production. • Excellent cross-team communication, stakeholder alignment, and execution skills, with the ability to drive complex AI architectures into real products. • Outstanding analytical and problem-solving skills. • Technical leadership and ability to make decisions based on technical facts. • Strong sense of ownership and drive. • Good communication skills and ability to work in a collaborative, cross-functional environment. • English proficiency in written and spoken form."
IN APAC HR Process Expert亚太人力资源流程专家,茵梦达传动技术(上海)有限责任公司北京分公司,1.5-2.5万·14薪,北京·朝阳·望京,3-5年,本科,外商独资,1000-9999人,电气机械/电力设备,,"职位描述 核心工作职责 Core Job Responsibilities：人力资源流程统筹与执行（Overall Planning and Execution of HR Processes）• 负责亚太区域各国家/地区人力资源全流程梳理，涵盖员工入转调离、合同管理、考勤休假、薪资核算辅助、社保公积金（含澳大利亚超级年金、泰国社保、印尼BPJS等区域特色福利）、离职补偿等核心流程，确保流程执行规范、高效。（Responsible for the implementation of the full HR process in various countries/regions in the APAC region, covering core processes such as employee onboarding, transfer, promotion and resignation, contract management, attendance and leave, payroll calculation assistance, social security and provident fund (including regional special benefits such as Australian Superannuation, Thai Social Security, Indonesian BPJS), and severance pay, ensuring the standardized and efficient execution of processes.）• 衔接区域内各业务单元HR consultant、HR 政策团队，同步人力资源流程政策，收集区域流程执行中的问题，及时协调解决，保障跨区域沟通顺畅。（Connect HR contacts of various business units in the region and the headquarters HR team, synchronize HR process policies, collect problems in the execution of regional processes, coordinate and solve them in a timely manner, and ensure smooth cross-regional communication.）合规管控与风险防范（Compliance Control and Risk Prevention）• 熟悉亚太各国家/地区人力资源相关法律法规（劳动法、社保法、个税政策等），结合公司制度，制定并优化区域人力资源流程规范，确保流程符合当地合规要求，规避人力资源法律风险。（Familiar with HR-related laws and regulations (labor law, social security law, personal income tax policy, etc.) in various countries/regions in the APAC region, formulate and optimize regional HR process specifications in combination with company systems, ensure that processes comply with local compliance requirements, and avoid HR legal risks.）• 定期开展区域人力资源流程合规检查，排查流程执行中的合规隐患，提出整改建议并跟踪落实；配合公司审计、合规部门完成相关检查工作。（Regularly conduct compliance inspections of regional HR processes, identify compliance risks in process execution, put forward rectification suggestions and track their implementation; cooperate with the company's audit and compliance departments to complete relevant inspection work.）• 针对区域内特殊人力资源场景（如跨国调动、外籍员工入职、长期服务假LSL核算等），提供合规指导，确保流程合规、操作规范。（Provide compliance guidance for special HR scenarios in the region (such as cross-border transfer, foreign employee onboarding, Long Service Leave (LSL) calculation, etc.), ensuring compliant processes and standardized operations.）流程优化与效率提升（Process Optimization and Efficiency Improvement）• 定期梳理亚太区域人力资源流程，分析流程执行中的痛点、难点，提出优化方案并推动落地，简化流程环节、提升执行效率，降低人力成本。（Regularly sort out HR processes in the APAC region, analyze pain points and difficulties in process execution, put forward optimization plans and promote their implementation, simplify process links, improve execution efficiency, and reduce labor costs.）• 推动人力资源流程数字化落地，配合IT部门优化HR系统（在区域内的应用，指导区域用户规范操作系统，提升流程线上化率。（Promote the digital implementation of HR processes, cooperate with the IT department to optimize the application of HR systems in the region, guide regional users to operate the systems standardized, and improve the online rate of processes.）跨部门协同与支持（Cross-departmental Collaboration and Support）• 协同财务、税务部门，配合完成薪资核算、个税申报、社保公积金缴纳等相关工作，确保数据准确、对接顺畅。（Collaborate with the finance and tax departments to complete relevant work such as payroll calculation, personal income tax declaration, and social security and provident fund payment, ensuring accurate data and smooth connection.）• 参与公司全球/区域人力资源流程相关项目（如流程标准化、系统升级等），承担区域落地相关工作，确保项目目标达成。（Participate in the company's global/regional HR process-related projects (such as process standardization, system upgrade, etc.), undertake work related to regional implementation, and ensure the achievement of project goals.）其他相关工作（Other Relevant Work）任职要求 Job Qualifications：教育背景（Educational Background）• 本科及以上学历，人力资源管理、工商管理、劳动法等相关专业优先。（Bachelor's degree or above, major in Human Resource Management, Business Administration, Labor Law or related fields is preferred.）工作经验（Work Experience）• 3-5年以上人力资源流程管理经验，具备亚太区域跨国家/地区人力资源流程统筹能力，有带领小团队经验者优先，熟悉多个亚太国家/地区人力资源合规政策及HR系统操作。（Supervisor Level: More than 3-5 years of HR process management experience; with the ability to coordinate HR processes across countries/regions in the APAC region; experience in leading small teams is preferred; familiar with HR compliance policies and HR system operations in multiple APAC countries/regions.）• 有跨国企业HR服务交付相关经验、熟悉Payroll流程及HR系统（SuccessFactors）者优先。（Experience in HR service delivery in MNCs such as Innomotics, and familiarity with Payroll processes and HR systems (such as SuccessFactors) is preferred.）专业能力（Professional Competence）• 熟悉人力资源核心流程（入转调离、薪资福利、社保公积金等），具备流程梳理、优化及落地能力，能独立处理复杂人力资源流程问题。（Familiar with core HR processes (onboarding, transfer, promotion and resignation, salary and benefits, social security and provident fund, etc.); with the ability to sort out, optimize and implement processes, and can independently handle complex HR process issues.）• 了解亚太各主要国家/地区人力资源法律法规及合规要求，具备较强的合规风险意识和问题解决能力。（Understand HR laws, regulations and compliance requirements in major APAC countries/regions, and have strong compliance risk awareness and problem-solving ability.）• 具备良好的跨区域、跨部门沟通协调能力，能高效对接总部与区域各相关方，推动工作落地。（Have good cross-regional and cross-departmental communication and coordination capabilities, can efficiently connect the headquarters with various relevant parties in the region, and promote the implementation of work.）语言能力（Language Ability）英语听说读写流利，能作为工作语言，（Fluent in English listening, speaking, reading and writing, able to use English as a working language;"
Agent算法工程师,中电信文宣科技(北京)有限公司,1.5-2.5万,北京·丰台·太平桥,1-3年,本科,国企,100-299人,通信运营商/电信增值服务,,职位描述 三方签约岗 岗位职责： 负责算法组智能体的算法研发，包括query改写、RAG、模型微调等工作内容 任职要求： 1、本科以上学历，大模型算法领域2年以上工作经验 2、熟悉主流商用大模型的工作原理，有较为丰富的使用经验 3、熟悉并实操做智能体开发的全流程，包括query改写、RAG建设、效果评估等，有主导智能体算法成功落地的经验 4、算法基础扎实，逻辑能力强，熟悉Python等主流语言 5、工作积极主动，认可以结果为导向的工作方式
ai产品经理（业务流程ai梳理优化）,北京悦琦创通科技有限公司,1.5-2.5万,北京·大兴·荣华街道,经验不限,本科,股份制企业,100-299人,医疗设备/器械/耗材,,"职位描述 核心职责 1. **业务流理解与抽象** - 深度理解BDSS/CDSS业务流，与老板高频沟通，准确捕捉业务设计意图 - 将业务流程抽象为结构化模型，形成可信息化落地的方案 2. **AI工作流搭建与落地** - 使用Coze（扣子）/ WorkBuddy / DIFY等AI工作流平台，将业务流转化为自动化、智能化的信息系统 - 负责Prompt工程、知识库构建、RAG检索优化、智能体设计 3. **信息化平台迭代优化** - 持续收集用户反馈，优化AI工作流的准确性、稳定性、用户体验 - 推动系统从Demo到生产环境的完整落地 4. **跨部门协作** - 作为老板与执行团队之间的桥梁，确保业务意图在系统层面精准还原 - 协助培训内部团队使用新系统 ## 任职要求（必备） - 本科及以上学历，计算机/系统工程/数据科学/信息管理等相关专业优先- **有以下至少一项直接经验**： - 使用过Coze、DIFY、WorkBuddy等AI工作流/智能体平台（强烈加分） - 有RAG、知识图谱、Prompt工程、大模型应用落地经验 - 有业务信息化系统从0到1的搭建经验- 具备优秀的业务理解能力和抽象思维能力——能听懂""业务语言""并转化为""系统语言""- 学习能力强，能快速掌握新工具、新平台- 自驱力强，能主动发现问题并推动解决"
Agent应用开发工程师,北京盈建科软件股份有限公司,2-2.5万·13薪,北京·东城·和平里,5-10年,本科,上市公司,300-499人,软件/IT服务,已上市,职位描述 岗位职责：1、基于大语言模型（LLM）开发 Agent 应用，设计并实现多步骤任务工作流（Workflow）。2、使用 LangChain、LangGraph 或类似框架完成 Tool Calling、状态管理及 Agent 编排。3、设计并实现基于 RAG 的知识库问答系统，包括文档切分、Embedding、向量检索及上下文管理等能力。结合 Prompt Engineering、Tool Calling 等技术，优化 Agent 的任务拆解、工具调用及执行效果。4、参与 Agent 应用的系统架构设计与工程化部署，配合前后端完成产品落地。 任职要求： 1、熟悉 Python 开发，具备良好的工程代码能力。理解 Agent、RAG、Function Calling 等相关技术原理，并具备实际项目经验。 2、熟悉至少一种向量数据库或检索方案，如 Chroma、FAISS 等。具备较强的问题分析与自主学习能力，对 Agent 方向保持持续关注。 3、了解 MCP、A2A 等 Agent 协议或生态；了解 OpenClaw、Hermes-Agent 等开源 Agent 项目；有多 Agent 协作系统、知识库系统或 AI 产品落地经验；具备前后端或云服务部署经验。
AI Agent 平台架构师,北京集思鸣智科技有限公司,1.5-3万,北京·海淀,5-10年,本科,民营,20-99人,学术/科研,A轮,职位描述 岗位职责:1、平台架构设计：主导AI Agent全生命周期的体系化建设，从需求分析、架构规划到持续迭代优化2、多模型协同调度：设计并实现统一模型网关，管理外部AI模型的接入、鉴权与调用优化3、Agent编排框架：设计多Agent协作框架，涵盖任务分解、上下文管理、工具调用编排4、RAG系统搭建：搭建高准确率的RAG增强生成系统，涵盖向量索引、检索与生成协同机制5、模型部署与优化：推动大模型在私有环境的部署实施、量化压缩、推理加速与安全隔离6、稳定性保障：负责性能压测、容灾方案、可观测性体系建设，保障高并发下的SLA7、业务融合：推动AI系统与业务系统深度融合，打通数据流转 任职资格：1、本科及以上学历，计算机、人工智能相关专业2、5年以上AI系统或平台架构经验3、技术栈：精通Python或Java，熟悉Go加分；4、理解Transformer结构、注意力机制、KV Cache优化5、具备至少一个完整AI Agent或RAG项目的生产上线经验
agent开发工程师,东方国信,1-1.2万,北京,经验不限,本科,上市公司,1000-9999人,大数据,已上市,职位描述 岗位职责：1.负责高质量的设计和编码，承担重点、难点的技术攻坚，尤其在AI原生应用和智能体(Agent)系统方向;2.负责数据处理、Prompt 工程、RAG、Agent架构设计、模型微调及工具调用(Tool Call)等大模型应用相关工作;3.主导AI Agent相关项目的全生命周期开发与管理，包括MCP(Model Control Protocol) 、Skil编排、多智能体协作等模块的设计、开发与维护，确保项目按时、高质量交付;4.深入理解业务场景，以技术驱动产品创新，能够制定清晰的技术路线图，并推动大模型能力在实际业务中的落地;5.规划系统核心模块架构，独立或带领团队完成从需求分析、技术选型、开发测试到上线运维的完整流程。任职要求1.本科及以上学历，计算机、软件工程、人工智能或相关专业;2.熟悉Golang，熟悉Python开发语言，具备扎实的编程基础、良好的工程素养和系统设计能力，熟悉常用设计模式与高性能服务开发;3.具备大模型Agent实战开发经验，熟悉 Tool Cal、Function Calling、MCP协议、Skill定义与调度等核心机制，有 LangChain、Llamalndex、Semantic Kernel 或自研 Agent 框架经验者优先;4.熟悉分布式系统原理，掌握缓存(Redis)、消息队列(Kafka/Pulsar) 、数据库(MySQL/PostgreSQL)等中间件，有高并发、高可用系统设计与调优经验;5.熟悉现代微服务架构，对服务治理、API网关、可观测性(日志/监控/链路追踪)有深入实践;6.具备将大模型能力集成到生产系统的能力，有RAG、模型微调(SFT/LoRA)、向量检索等项目经验者优先
美团IM产品实习生（售后Agent方向）,北京三快在线科技有限公司,面议,北京,经验不限,本科,上市公司,10000人以上,互联网生活服务(O2O),最佳雇主,职位描述 美团平台为用户的基础产品体验负责，还承担了美团的用户增长、市场和品牌营销以及多条业务线的产品设计职责，建立了融合文字、图片、视频和直播等不同形式的內容生态系统，同时整合地图服务部、客户服务和体验部、企业业务部、网约车业务部等部门，致力于用科技提升美团数亿消费者、近千万商家、骑手、司机和团长的服务体验。美团平台拥有高并发、多业务的复杂场景，为技术深度优化提供了最佳实践可能。这里有简单、讲逻辑、有爱的团队，更是一块理想的实战场地，舞台广阔，欢迎你来尽情施展。岗位职责1.负责外卖、闪购、医药业务客商沟通IM工具的基础功能、AI Agent解决方案等产品建设支持工作；2.梳理商家及用户产品需求，能够辅助完成需求分析、产出需求说明书并评估优先级，辅助联合算法、产研团队推动功能上线；3.同各业务线及运营同学紧密合作，配合业务方完成产品规划，分析产品上线后的用户使用反馈，持续优化产品。岗位基本需求1.2028届毕业，本科及以上学历，计算机、电子信息、通讯等相关背景专业优先，坐标北京，每周出勤4-5天，连续实习6个月以上。2.喜欢思考，有热情，具备良好沟通和理解能力，有韧性，对复杂事物有学习的热情和耐心。3.善于使用AI工具提效，有快速学习 AI coding 的能力，能主动承担，帮助团队做运营提效。4.具备一定的数据分析和文档撰写能力，会使用SQL等工具，以及产品经理日常工作工具。具备以下者优先1.熟悉大模型相关概念和不同模型的能力边界，有参与搭建过Agent应用经验优先。2.有工具产品建设经验，优先。3.有用户体验、商家提效相关实习经验，优先。岗位亮点1.面向美团的广泛目标用户，研究其行为模式和需求，有机会建立深刻的用户；2.与美团的业务团队深度合作，高速学习多种业务的经营逻辑；3.能够有机会接触复杂问题，做出通盘思考与影响广泛的解决方案；4.团队氛围好，工作不设限，有丰富的帮助个人学习、思考、成长的资源与机制。
AI Agent开发工程师,北京市科学技术研究院,1-2万,北京·海淀·花园路,经验不限,硕士,事业单位,1000-9999人,学术/科研,,职位描述 北京自动测试技术研究所有限公司，隶属于北京市科学技术研究院，专门从事集成电路测试技术研究、测试系统开发及集成电路测试销售、服务，是国家集成电路测试技术科技攻关项目的牵头单位。岗位职责：1. 技术探索与验证 参与前沿技术课题研究（AI自动化测试、性能优化等等），协助团队完成技术可行性验证与原型开发。 针对特定技术问题设计实验方案，通过代码实现、数据采集与对比分析，输出可复用的技术结论与优化建议。2. 科研辅助与文档沉淀 梳理现有知识库内容，协同团队完成补充测试。 将零散的非结构化数据结构化存储，建立标准化数据库。 3. 工程实践与优化 协助完成实际项目开发，完成需求到测试验证全流程。 针对测试用例设计、自动化脚本开发等环节提供技术支持，提升交付效率。 主动发现现有系统中的技术痛点，提出优化方案并推动落地。 任职条件： 硕士及以上学历，电子信息工程、计算机科学与技术、自动化等相关专业背景，应届生可报。 精通Python/JAVA/C++中至少一门编程语言，具备扎实的代码实践能力与项目经验。 熟练使用AI工具辅助代码编写与优化，能高效利用AI提升开发效率。 具有AI Agent相关项目开发经验，熟悉Agent架构设计与落地流程者优先。 英语四级及以上水平，能独立阅读英文技术文档（如芯片手册）。 具备强烈的技术探索欲，善于通过逻辑拆解与动手验证解决复杂问题，拥有快速学习跨领域知识的能力。 逻辑分析能力突出，能快速定位软件异常；沟通协作能力强，可高效对接跨团队成员，工作严谨负责。加分项：对AI、大数据领域有浓厚兴趣，有相关技术栈实践经验者优先。
AI Agent工程师（代码开发与知识库调优方向）,昆仑联通,2-3万,北京·石景山·古城,3-5年,本科,民营,100-299人,软件/IT服务,已上市,"职位描述 岗位职责： 1. 代码模块开发与集成• 负责企业级AI Agent平台中Python代码模块的开发、调试及优化，实现任务工作流与复杂业务逻辑的自动化。• 编写高质量、可扩展的代码，设计并实现跨系统接口，对接RPA/低代码工具和其他企业级业务系统（如ERP、CRM）。2. 知识库调优与RAG方案实现• 主导知识库构建和检索增强生成（RAG）流程优化，调优文档解析、检索召回率及数据匹配机制。• 集成并优化现有开源AI Agent编排工具，在工作流中嵌入自定义Python模块，实现复杂场景的自动化部署。3. 专项技术研究与实践• 关注大模型与智能体技术前沿，探索新技术在代码开发和知识库调优中的创新应用。• 配合业务场景需求，撰写技术文档及操作手册，为技术团队和业务团队提供持续支持和指导。 岗位要求： 1. 技术与开发能力• 扎实的Python编程能力，能够独立完成代码设计、开发、测试与调优，并能合理嵌入Python代码模块于大型系统中。• 熟悉大模型及AI Agent平台架构，具备丰富的知识库管理、检索优化及RAG方案实施经验。• 熟悉常用开源工具（如Dify、RAGFlow、MaxKB等），能结合实际业务要求进行深度定制和性能优化。• 熟悉多种大模型以及多模态大模型（例如 GPT-4o, o1 , o3 llama QWQ, claude等模型）• 善用复杂Agent协作模式设计系统与应用。2. 项目经验与综合素质• 有企业级智能客服、数据分析、流程自动化等项目落地经验，具备从需求分析到方案交付的全流程实践经验。• 具备较强的学习能力、问题解决能力及系统分析能力，能够快速适应和响应技术及业务需求变化。• 本科及以上学历，计算机、人工智能或相关专业优先。 【加分项】• 有开源项目贡献经历或参与过AI工具链二次开发案例。• 熟悉多模态大模型或复杂Agent协作架构设计，对新技术有较强的敏感度和落地能力。• 有分布式系统或高并发系统开发经验，能在大规模数据和复杂系统环境下进行优异调优。"
CRM顾问,博彦科技承德有限公司,1.6-2.2万,北京·西城·展览路,3-5年,大专,股份制企业,1000-9999人,软件/IT服务,已上市,职位描述 1.基本能力要求1)基本技能：熟练掌握Office等办公软件，具备使用Visio/亿图/DrawIO等工具绘制清晰业务流程图的优先，良好的方案编写能力。2)核心素质：学习能力强，能快速吸收新方法论，善于总结提炼，具备良好的团队合作精神和项目抗压能力。3)教育背景：本科及以上学历，市场营销、企业管理、经济学等相关专业优先。2.专业能力要求1)市场到线索MTL流程与组织机构设计顾问专业能力要求：熟练掌握市场开发业务咨询方法体系，并能灵活应用。熟悉市场开发整体业务管理体系，并擅长市场洞察、品牌策略、营销活动、线索生成与培育等业务子领域的业务咨询、流程与组织机构设计等工作。2)线索到回款LTC流程与组织机构设计顾问：专业能力要求：熟练掌握市场开发业务咨询方法体系，并能灵活应用。熟悉市场开发整体业务管理体系，并擅长销售流程管理、商机转化、投标与合同管理、回款闭环等业务子领域的业务咨询、流程与组织机构设计等工作。3)管理客户关系MCR流程与组织机构设计顾问：专业能力要求：熟练掌握市场开发业务咨询方法体系，并能灵活应用。熟悉市场开发整体业务管理体系，并擅长客户分层与维系、客户体验管理、客户价值挖掘与忠诚度提升等业务子领域的业务咨询、流程与组织机构设计等工作。二、顾问级别要求1.资深市场开发业务顾问拥有12年及以上市场营销、销售运营、客户关系管理或相关业务领域工作经验，具备良好的沟通协调能力，能独立分析复杂业务问题并提出系统性解决思路，具有将业务需求转化为软件系统功能需求的能力；熟练掌握业务流程与组织机构设计方法，并能根据项目灵活应用；作为项目咨询骨干，参与完成7个以上大型企业市场开发领域的咨询项目，作为项目咨询负责人，带领团队完成5个以上大型企业市场开发领域的咨询项目。熟悉华为数字化转型方法、市场到线索MTL/线索到汇款LTC/客户关系管理MCR流程的优先。2.高级市场开发业务顾问拥有8年及以上市场营销、销售运营、客户关系管理或相关业务领域工作经验，具备良好的沟通协调能力，能独立分析复杂业务问题并提出系统性解决思路，具有将业务需求转化为软件系统功能需求的能力；熟练掌握业务流程与组织机构设计方法，并能根据项目灵活应用；作为项目咨询骨干，参与完成5个以上大型企业市场开发领域的咨询项目，作为项目咨询负责人，带领团队完成3个以上大型企业市场开发领域的咨询项目。熟悉华为数字化转型方法、市场到线索MTL/线索到汇款LTC/客户关系管理MCR流程的优先。3.中级市场开发业务顾问拥有3年及以上市场营销、销售运营、客户关系管理或相关业务领域工作经验，具备良好的沟通协调能力，能独立分析复杂业务问题并提出系统性解决思路，具有将业务需求转化为软件系统功能需求的能力；熟练掌握业务流程设计方法，并能根据项目灵活应用；作为项目咨询成员，参与完成3个以上大型企业市场开发领域的咨询项目的优先。熟悉华为数字化转型方法、市场到线索MTL/线索到汇款LTC/客户关系管理MCR流程的优先。
